1.040000 -7.487683 -10.451816 20.818316
1.050000 -7.784096 -10.885040 21.045760
1.060000 -8.094191 -11.317514 21.331841
1.070000 -8.416523 -11.744072 21.679054
1.080000 -8.749278 -12.158636 22.089388
1.090000 -9.090214 -12.554185 22.564131
1.100000 -9.436611 -12.922775 23.103623
1.110000 -9.785227 -13.255600 23.706999
1.120000 -10.132265 -13.543124 24.371903
1.130000 -10.473350 -13.775301 25.094211
1.140000 -10.803545 -13.941881 25.867767
1.150000 -11.117379 -14.032819 26.684178
1.160000 -11.408923 -14.038776 27.532682
1.170000 -11.671908 -13.951704 28.400150
1.180000 -11.899888 -13.765482 29.271243
1.190000 -12.086447 -13.476551 30.128754
1.200000 -12.225458 -13.084494 30.954157
1.210000 -12.311361 -12.592490 31.728352
1.220000 -12.339474 -12.007555 32.432570
1.230000 -12.306282 -11.340523 33.049371
1.240000 -12.209706 -10.605728 33.563651
1.250000 -12.049309 -9.820365 33.963549
1.260000 -11.826414 -9.003595 34.241141
1.270000 -11.544132 -8.175456 34.392846
1.280000 -11.207265 -7.355703 34.419489
1.290000 -10.822109 -6.562697 34.326010
1.300000 -10.396167 -5.812462 34.120872
1.310000 -9.937797 -5.118002 33.815255
1.320000 -9.455817 -4.488913 33.422132
1.330000 -8.959127 -3.931317 32.955339
1.340000 -8.456346 -3.448049 32.428742
1.350000 -7.955516 -3.039059 31.855555
1.360000 -7.463871 -2.701939 31.247846
1.370000 -6.987677 -2.432504 30.616240
1.380000 -6.532160 -2.225365 29.969782
1.390000 -6.101481 -2.074442 29.315953
1.400000 -5.698777 -1.973405 28.660766
1.410000 -5.326240 -1.916015 28.008939
1.420000 -4.985217 -1.896379 27.364086
1.430000 -4.676333 -1.909117 26.728915
1.440000 -4.399612 -1.949466 26.105421
1.450000 -4.154597 -2.013325 25.495046
1.460000 -3.940470 -2.097263 24.898824
1.470000 -3.756149 -2.198491 24.317497
1.480000 -3.600383 -2.314827 23.751609
1.490000 -3.471828 -2.444637 23.201576
1.500000 -3.369109 -2.586783 22.667741
1.510000 -3.290876 -2.740565 22.150420
1.520000 -3.235845 -2.905662 21.649930
1.530000 -3.202827 -3.082084 21.166622
1.540000 -3.190752 -3.270124 20.700893
1.550000 -3.198690 -3.470319 20.253210
1.560000 -3.225853 -3.683412 19.824130
1.570000 -3.271609 -3.910319 19.414308
1.580000 -3.335480 -4.152106 19.024523
1.590000 -3.417142 -4.409961 18.655696
1.600000 -3.516424 -4.685169 18.308905
1.610000 -3.633299 -4.979097 17.985418
1.620000 -3.767878 -5.293166 17.686713
1.630000 -3.920407 -5.628827 17.414507
1.640000 -4.091249 -5.987533 17.170793
1.650000 -4.280878 -6.370707 16.957871
1.660000 -4.489861 -6.779700 16.778383
1.670000 -4.718844 -7.215738 16.635359
1.680000 -4.968534 -7.679861 16.532249
1.690000 -5.239667 -8.172841 16.472965
1.700000 -5.532984 -8.695091 16.461916
1.710000 -5.849195 -9.246540 16.504030
1.720000 -6.188929 -9.826497 16.604770
1.730000 -6.552686 -10.433474 16.770131
1.740000 -6.940765 -11.064998 17.006601
1.750000 -7.353188 -11.717374 17.321087
1.760000 -7.789607 -12.385440 17.720792
1.770000 -8.249190 -13.062296 18.213015
1.780000 -8.730501 -13.739020 18.804868
1.790000 -9.231352 -14.404411 19.502890
1.800000 -9.748658 -15.044765 20.312535
1.810000 -10.278269 -15.643742 21.237531
1.820000 -10.814816 -16.182369 22.279102
1.830000 -11.351572 -16.639250 23.435087
1.840000 -11.880339 -16.991047 24.698967
1.850000 -12.391410 -17.213310 26.058923
1.860000 -12.873600 -17.281704 27.496990
1.870000 -13.314411 -17.173643 28.988515
1.880000 -13.700334 -16.870291 30.502057
1.890000 -14.017329 -16.358798 31.999955
1.900000 -14.251476 -15.634523 33.439690
1.910000 -14.389781 -14.702942 34.776115
1.920000 -14.421097 -13.580844 35.964474
1.930000 -14.337072 -12.296471 36.963928
1.940000 -14.133012 -10.888342 37.741178
1.950000 -13.808545 -9.402737 38.273597
1.960000 -13.367964 -7.890075 38.551349
1.970000 -12.820175 -6.400674 38.578056
1.980000 -12.178225 -4.980542 38.369885
1.990000 -11.458457 -3.667868 37.953230
2.000000 -10.679398 -2.490703 37.361426
2.010000 -9.860528 -1.466052 36.631113
2.020000 -9.021081 -0.600318 35.798844
2.030000 -8.179004 0.109225 34.898364
2.040000 -7.350182 0.672350 33.958808
2.050000 -6.547928 1.103610 33.003821
2.060000 -5.782775 1.420220 32.051455
2.070000 -5.062475 1.640305 31.114622
2.080000 -4.392197 1.781579 30.201859
2.090000 -3.774819 1.860473 29.318226
2.100000 -3.211290 1.891629 28.466177
2.110000 -2.700998 1.887683 27.646334
2.120000 -2.242130 1.859253 26.858112
2.130000 -1.831992 1.815058 26.100209
2.140000 -1.467287 1.762104 25.370952
2.150000 -1.144348 1.705907 24.668538
2.160000 -0.859322 1.650724 23.991189
2.170000 -0.608318 1.599768 23.337239
2.180000 -0.387509 1.555406 22.705181
2.190000 -0.193218 1.519334 22.093683
2.200000 -0.021962 1.492729 21.501582
2.210000 0.129507 1.476375 20.927879
2.220000 0.264194 1.470770 20.371714
2.230000 0.384851 1.476215 19.832354
2.240000 0.493988 1.492887 19.309173
2.250000 0.593878 1.520889 18.801637
2.260000 0.686579 1.560307 18.309292
2.270000 0.773952 1.611239 17.831757
2.280000 0.857680 1.673824 17.368714
2.290000 0.939295 1.748268 16.919904
2.300000 1.020192 1.834860 16.485128
2.310000 1.101659 1.933985 16.064244
2.320000 1.184891 2.046136 15.657170
2.330000 1.271016 2.171924 15.263890
2.340000 1.361107 2.312083 14.884459
2.350000 1.456204 2.467479 14.519010
2.360000 1.557332 2.639115 14.167768
2.370000 1.665510 2.828137 13.831061
2.380000 1.781773 3.035841 13.509335
2.390000 1.907180 3.263673 13.203178
2.400000 2.042829 3.513238 12.913338
2.410000 2.189870 3.786301 12.640752
2.420000 2.349513 4.084785 12.386580
2.430000 2.523040 4.410777 12.152244
2.440000 2.711814 4.766514 11.939470
2.450000 2.917284 5.154381 11.750343
2.460000 3.140994 5.576886 11.587369
2.470000 3.384583 6.036637 11.453542
2.480000 3.649788 6.536299 11.352429
2.490000 3.938439 7.078537 11.288259
2.500000 4.252449 7.665933 11.266022
2.510000 4.593797 8.300878 11.291585
2.520000 4.964505 8.985420 11.371802
2.530000 5.366597 9.721073 11.514635
2.540000 5.802045 10.508566 11.729269
2.550000 6.272697 11.347515 12.026201
2.560000 6.780178 12.236028 12.417297
2.570000 7.325763 13.170203 12.915794
2.580000 7.910207 14.143534 13.536191
2.590000 8.533540 15.146216 14.294009
2.600000 9.194808 16.164360 15.205343
2.610000 9.891763 17.179160 16.286150
2.620000 10.620503 18.166075 17.551174
2.630000 11.375060 19.094132 19.012471
2.640000 12.146967 19.925528 20.677441
2.650000 12.924823 20.615741 22.546390
2.660000 13.693915 21.114453 24.609701
2.670000 14.435969 21.367573 26.844838
2.680000 15.129129 21.320656 29.213592
2.690000 15.748282 20.923844 31.660193
2.700000 16.265838 20.138188 34.111067
2.710000 16.653073 18.942790 36.477084
2.720000 16.882045 17.341667 38.658918
2.730000 16.928007 15.368807 40.555642
2.740000 16.772087 13.089699 42.075791
2.750000 16.403848 10.597998 43.149186
2.760000 15.823263 8.006968 43.737021
2.770000 15.041634 5.436789 43.837664
2.780000 14.081149 3.000177 43.486442
2.790000 12.973052 0.789506 42.749263
2.800000 11.754697 -1.131818 41.711706
2.810000 10.466046 -2.732270 40.466353
2.820000 9.146214 -4.009681 39.101290
2.830000 7.830625 -4.984932 37.691855
2.840000 6.549069 -5.694015 36.296388
2.850000 5.324761 -6.180411 34.955579
2.860000 4.174243 -6.488975 33.694338
2.870000 3.107922 -6.661781 32.524957
2.880000 2.130951 -6.735795 31.450582
2.890000 1.244277 -6.741968 30.468364
2.900000 0.445652 -6.705261 29.571986
2.910000 -0.269439 -6.645214 28.753518
2.920000 -0.907017 -6.576732 28.004662
2.930000 -1.473988 -6.510922 27.317523
2.940000 -1.977682 -6.455873 26.685026
2.950000 -2.425501 -6.417320 26.101102
2.960000 -2.824683 -6.399204 25.560725
2.970000 -3.182135 -6.404114 25.059863
2.980000 -3.504333 -6.433632 24.595388
2.990000 -3.797263 -6.488605 24.164967
3.000000 -4.066397 -6.569345 23.766958
3.010000 -4.316692 -6.675784 23.400308
3.020000 -4.552601 -6.807581 23.064473
3.030000 -4.778099 -6.964200 22.759342
3.040000 -4.996709 -7.144961 22.485183
3.050000 -5.211534 -7.349071 22.242591
3.060000 -5.425288 -7.575630 22.032455
3.070000 -5.640322 -7.823630 21.855923
3.080000 -5.858653 -8.091939 21.714376
3.090000 -6.081982 -8.379273 21.609405
3.100000 -6.311711 -8.684155 21.542780
3.110000 -6.548955 -9.004874 21.516425
3.120000 -6.794547 -9.339432 21.532379
3.130000 -7.049036 -9.685483 21.592754
3.140000 -7.312680 -10.040278 21.699681
3.150000 -7.585440 -10.400597 21.855236
3.160000 -7.866956 -10.762698 22.061361
3.170000 -8.156530 -11.122262 22.319755
3.180000 -8.453103 -11.474350 22.631752
3.190000 -8.755228 -11.813390 22.998178
3.200000 -9.061044 -12.133177 23.419182
3.210000 -9.368257 -12.426915 23.894063
3.220000 -9.674123 -12.687301 24.421074
3.230000 -9.975441 -12.906657 24.997231
3.240000 -10.268562 -13.077130 25.618134
3.250000 -10.549419 -13.190942 26.277817
3.260000 -10.813572 -13.240713 26.968643
3.270000 -11.056286 -13.219833 27.681274
3.280000 -11.272640 -13.122874 28.404729
3.290000 -11.457664 -12.946021 29.126564
3.300000 -11.606499 -12.687483 29.833167
3.310000 -11.714598 -12.347842 30.510189
3.320000 -11.777922 -11.930305 31.143084
3.330000 -11.793160 -11.440812 31.717744
3.340000 -11.757926 -10.887964 32.221171
3.350000 -11.670929 -10.282762 32.642139
3.360000 -11.532113 -9.638154 32.971776
3.370000 -11.342717 -8.968421 33.204012
3.380000 -11.105287 -8.288461 33.335834
3.390000 -10.823605 -7.613017 33.367336
3.400000 -10.502546 -6.955947 33.301544
3.410000 -10.147886 -6.329591 33.144054
3.420000 -9.766056 -5.744282 32.902533
3.430000 -9.363879 -5.208055 32.586122
3.440000 -8.948297 -4.726536 32.204835
3.450000 -8.526120 -4.303009 31.768984
3.460000 -8.103809 -3.938631 31.288691
3.470000 -7.687292 -3.632736 30.773505
3.480000 -7.281836 -3.383201 30.232137
3.490000 -6.891972 -3.186828 29.672306
3.500000 -6.521458 -3.039705 29.100680
3.510000 -6.173283 -2.937527 28.522896
3.520000 -5.849707 -2.875872 27.943627
3.530000 -5.552324 -2.850411 27.366694
3.540000 -5.282132 -2.857070 26.795180
3.550000 -5.039626 -2.892140 26.231556
3.560000 -4.824878 -2.952341 25.677801
3.570000 -4.637624 -3.034861 25.135507
3.580000 -4.477348 -3.137357 24.605972
3.590000 -4.343349 -3.257946 24.090284
3.600000 -4.234808 -3.395179 23.589380
3.610000 -4.150845 -3.548009 23.104109
3.620000 -4.090562 -3.715749 22.635272
3.630000 -4.053081 -3.898039 22.183660
3.640000 -4.037576 -4.094800 21.750087
3.650000 -4.043299 -4.306197 21.335415
3.660000 -4.069589 -4.532604 20.940583
3.670000 -4.115890 -4.774567 20.566626
3.680000 -4.181758 -5.032771 20.214699
3.690000 -4.266859 -5.308006 19.886099
3.700000 -4.370974 -5.601134 19.582288
3.710000 -4.493990 -5.913059 19.304918
3.720000 -4.635897 -6.244685 19.055853
3.730000 -4.796776 -6.596879 18.837194
3.740000 -4.976786 -6.970430 18.651306
3.750000 -5.176150 -7.365990 18.500842
3.760000 -5.395134 -7.784021 18.388761
3.770000 -5.634023 -8.224720 18.318352
3.780000 -5.893093 -8.687939 18.293246
3.790000 -6.172577 -9.173087 18.317414
3.800000 -6.472628 -9.679022 18.395166
3.810000 -6.793268 -10.203917 18.531115
3.820000 -7.134333 -10.745124 18.730132
3.830000 -7.495412 -11.299016 18.997254
3.840000 -7.875772 -11.860819 19.337569
3.850000 -8.274277 -12.424444 19.756032
3.860000 -8.689294 -12.982328 20.257237
3.870000 -9.118597 -13.525296 20.845117
3.880000 -9.559267 -14.042468 21.522565
3.890000 -10.007587 -14.521239 22.290987
3.900000 -10.458952 -14.947361 23.149786
3.910000 -10.907793 -15.305169 24.095796
3.920000 -11.347531 -15.577980 25.122698
3.930000 -11.770576 -15.748703 26.220475
3.940000 -12.168388 -15.800676 27.374976
3.950000 -12.531617 -15.718725 28.567664
3.960000 -12.850328 -15.490400 29.775671
3.970000 -13.114335 -15.107316 30.972220
3.980000 -13.313633 -14.566456 32.127519
3.990000 -13.438916 -13.871269 33.210110
4.000000 -13.482151 -13.032374 34.188655
4.010000 -13.437173 -12.067687 35.034002
4.020000 -13.300225 -11.001839 35.721318
4.030000 -13.070386 -9.864868 36.232019
4.040000 -12.749834 -8.690262 36.555209
4.050000 -12.343877 -7.512585 36.688397
4.060000 -11.860748 -6.364974 36.637385
4.070000 -11.311170 -5.276866 36.415321
4.080000 -10.707740 -4.272226 36.041122
4.090000 -10.064188 -3.368481 35.537484
4.100000 -9.394618 -2.576210 34.928828
4.110000 -8.712777 -1.899511 34.239418
4.120000 -8.031450 -1.336889 33.491867
4.130000 -7.361994 -0.882443 32.706123
4.140000 -6.714039 -0.527154 31.898925
4.150000 -6.095351 -0.260108 31.083681
4.160000 -5.511826 -0.069545 30.270637
4.170000 -4.967598 0.056304 29.467254
4.180000 -4.465208 0.128628 28.678663
4.190000 -4.005824 0.157645 27.908156
4.200000 -3.589477 0.152390 27.157624
4.210000 -3.215291 0.120629 26.427950
4.220000 -2.881699 0.068877 25.719327
4.230000 -2.586641 0.002466 25.031493
4.240000 -2.327731 -0.074343 24.363923
4.250000 -2.102392 -0.158238 23.715949
4.260000 -1.907976 -0.246723 23.086851
4.270000 -1.741851 -0.337998 22.475909
4.280000 -1.601466 -0.430839 21.882439
4.290000 -1.484403 -0.524501 21.305807
4.300000 -1.388413 -0.618625 20.745438
4.310000 -1.311434 -0.713162 20.200816
4.320000 -1.251607 -0.808312 19.671480
4.330000 -1.207277 -0.904469 19.157024
4.340000 -1.176997 -1.002184 18.657090
4.350000 -1.159515 -1.102127 18.171363
4.360000 -1.153777 -1.205071 17.699573
4.370000 -1.158906 -1.311864 17.241488
4.380000 -1.174202 -1.423426 16.796919
4.390000 -1.199124 -1.540739 16.365715
4.400000 -1.233286 -1.664841 15.947771
4.410000 -1.276441 -1.796831 15.543030
4.420000 -1.328480 -1.937869 15.151485
4.430000 -1.389419 -2.089180 14.773189
4.440000 -1.459395 -2.252064 14.408265
4.450000 -1.538662 -2.427900 14.056911
4.460000 -1.627586 -2.618158 13.719418
4.470000 -1.726643 -2.824405 13.396179
4.480000 -1.836419 -3.048317 13.087715
4.490000 -1.957609 -3.291686 12.794690
4.500000 -2.091017 -3.556430 12.517936
4.510000 -2.237558 -3.844598 12.258490
4.520000 -2.398262 -4.158378 12.017623
4.530000 -2.574274 -4.500093 11.796881
4.540000 -2.766856 -4.872205 11.598143
4.550000 -2.977391 -5.277298 11.423666
4.560000 -3.207381 -5.718068 11.276161
4.570000 -3.458450 -6.197284 11.158863
4.580000 -3.732333 -6.717754 11.075624
4.590000 -4.030875 -7.282250 11.031003
4.600000 -4.356013 -7.893427 11.030381
4.610000 -4.709754 -8.553691 11.080076
4.620000 -5.094148 -9.265041 11.187466
4.630000 -5.511237 -10.028846 11.361108
4.640000 -5.962998 -10.845567 11.610859
4.650000 -6.451255 -11.714395 11.947957
4.660000 -6.977569 -12.632810 12.385071
4.670000 -7.543093 -13.596024 12.936265
4.680000 -8.148386 -14.596335 13.616859
4.690000 -8.793181 -15.622366 14.443109
4.700000 -9.476100 -16.658224 15.431662
4.710000 -10.194312 -17.682630 16.598701
4.720000 -10.943144 -18.668088 17.958692
4.730000 -11.715638 -19.580242 19.522669
4.740000 -12.502099 -20.377613 21.296015
4.750000 -13.289650 -21.011976 23.275751
4.760000 -14.061883 -21.429692 25.447482
4.770000 -14.798664 -21.574327 27.782301
4.780000 -15.476230 -21.390800 30.234152
4.790000 -16.067687 -20.831130 32.738397
4.800000 -16.544031 -19.861468 35.212454
4.810000 -16.875775 -18.469622 37.559343
4.820000 -17.035160 -16.671713 39.674653
4.830000 -16.998815 -14.516200 41.456715
4.840000 -16.750553 -12.083556 42.818785
4.850000 -16.283854 -9.480492 43.701014
4.860000 -15.603518 -6.828957 44.079443
4.870000 -14.726061 -4.251708 43.969549
4.880000 -13.678626 -1.857506 43.423137
4.890000 -12.496514 0.270743 42.519268
4.900000 -11.219788 2.082438 41.351588
4.910000 -9.889566 3.559633 40.015234
4.920000 -8.544646 4.712291 38.596129
4.930000 -7.218952 5.570570 37.164251
4.940000 -5.940000 6.176427 35.771068
4.950000 -4.728357 6.576265 34.450293
4.960000 -3.597895 6.815495 33.220670
4.970000 -2.556556 6.935174 32.089571
4.980000 -1.607383 6.970374 31.056548
4.990000 -0.749607 6.949801 30.116333
5.000000 0.020334 6.896167 29.261134
5.010000 0.707917 6.826949 28.482240
5.020000 1.319820 6.755266 27.771043
5.030000 1.863365 6.690735 27.119639
5.040000 2.346102 6.640232 26.521122
5.050000 2.775515 6.608526 25.969679
5.060000 3.158816 6.598792 25.460575
5.070000 3.502814 6.613020 24.990070
5.080000 3.813834 6.652322 24.555310
5.090000 4.097683 6.717174 24.154210
5.100000 4.359632 6.807590 23.785347
5.110000 4.604428 6.923258 23.447857
5.120000 4.836311 7.063625 23.141357
5.130000 5.059042 7.227968 22.865873
5.140000 5.275935 7.415426 22.621783
5.150000 5.489884 7.625023 22.409769
5.160000 5.703398 7.855670 22.230780
5.170000 5.918625 8.106155 22.085999
5.180000 6.137378 8.375121 21.976812
5.190000 6.361152 8.661035 21.904777
5.200000 6.591141 8.962152 21.871591
5.210000 6.828242 9.276462 21.879057
5.220000 7.073064 9.601650 21.929035
5.230000 7.325922 9.935037 22.023392
5.240000 7.586834 10.273528 22.163935
5.250000 7.855503 10.613566 22.352332
5.260000 8.131310 10.951083 22.590019
5.270000 8.413287 11.281474 22.878085
5.280000 8.700106 11.599581 23.217146
5.290000 8.990053 11.899698 23.607198
5.300000 9.281018 12.175617 24.047462
5.310000 9.570478 12.420696 24.536217
5.320000 9.855499 12.627990 25.070638
5.330000 10.132748 12.790413 25.646640
5.340000 10.398515 12.900969 26.258750
5.350000 10.648760 12.953024 26.900026
5.360000 10.879187 12.940627 27.562028
5.370000 11.085331 12.858868 28.234876
5.380000 11.262684 12.704243 28.907394
5.390000 11.406840 12.475003 29.567370
5.400000 11.513657 12.171466 30.201910
5.410000 11.579438 11.796231 30.797907
5.420000 11.601117 11.354287 31.342567
5.430000 11.576434 10.852969 31.823989
5.440000 11.504087 10.301758 32.231737
5.450000 11.383854 9.711917 32.557347
5.460000 11.216661 9.095996 32.794742
5.470000 11.004594 8.467226 32.940483
5.480000 10.750857 7.838874 32.993854
5.490000 10.459659 7.223603 32.956764
5.500000 10.136054 6.632907 32.833482
5.510000 9.785739 6.076653 32.630237
5.520000 9.414830 5.562784 32.354743
5.530000 9.029626 5.097164 32.015677
5.540000 8.636380 4.683592 31.622181
5.550000 8.241101 4.323931 31.183416
5.560000 7.849384 4.018343 30.708198
5.570000 7.466280 3.765583 30.204728
5.580000 7.096210 3.563316 29.680417
5.590000 6.742921 3.408437 29.141800
5.600000 6.409472 3.297362 28.594514
5.610000 6.098261 3.226283 28.043337
5.620000 5.811063 3.191377 27.492262
5.630000 5.549095 3.188968 26.944588
5.640000 5.313082 3.215644 26.403025
5.650000 5.103338 3.268337 25.869794
5.660000 4.919838 3.344365 25.346728
5.670000 4.762291 3.441458 24.835352
5.680000 4.630207 3.557753 24.336969
5.690000 4.522962 3.691781 23.852714
5.700000 4.439844 3.842444 23.383620
5.710000 4.380104 4.008979 22.930655
5.720000 4.342991 4.190932 22.494769
5.730000 4.327786 4.388115 22.076920
5.740000 4.333818 4.600572 21.678111
5.750000 4.360494 4.828545 21.299408
5.760000 4.407299 5.072439 20.941973
5.770000 4.473813 5.332782 20.607078
5.780000 4.559710 5.610200 20.296135
5.790000 4.664759 5.905372 20.010713
5.800000 4.788820 6.218999 19.752566
5.810000 4.931838 6.551764 19.523648
5.820000 5.093831 6.904286 19.326140
5.830000 5.274876 7.277075 19.162469
5.840000 5.475096 7.670473 19.035326
5.850000 5.694634 8.084593 18.947683
5.860000 5.933630 8.519244 18.902800
5.870000 6.192191 8.973845 18.904226
5.880000 6.470357 9.447335 18.955791
5.890000 6.768054 9.938054 19.061580
5.900000 7.085054 10.443630 19.225884
5.910000 7.420912 10.960845 19.453131
5.920000 7.774905 11.485492 19.747775
5.930000 8.145964 12.012240 20.114154
5.940000 8.532592 12.534496 20.556290
5.950000 8.932782 13.044292 21.077639
5.960000 9.343933 13.532209 21.680787
5.970000 9.762761 13.987350 22.367074
5.980000 10.185219 14.397405 23.136170
5.990000 10.606438 14.748823 23.985613
6.000000 11.020677 15.027118 24.910321
6.010000 11.421321 15.217350 25.902136
6.020000 11.800924 15.304781 26.949435
6.030000 12.151309 15.275709 28.036889
6.040000 12.463749 15.118470 29.145438
6.050000 12.729221 14.824520 30.252555
6.060000 12.938751 14.389543 31.332866
6.070000 13.083830 13.814416 32.359150
6.080000 13.156889 13.105928 33.303694
6.090000 13.151793 12.277067 34.139929
6.100000 13.064320 11.346786 34.844185
6.110000 12.892567 10.339172 35.397388
6.120000 12.637227 9.282067 35.786442
6.130000 12.301711 8.205256 36.005133
6.140000 11.892066 7.138435 36.054383
6.150000 11.416703 6.109218 35.941841
6.160000 10.885954 5.141430 35.680863
6.170000 10.311502 4.253880 35.289067
6.180000 9.705740 3.459729 34.786665
6.190000 9.081139 2.766436 34.194813
6.200000 8.449668 2.176212 33.534175
6.210000 7.822323 1.686830 32.823814
6.220000 7.208773 1.292628 32.080461
6.230000 6.617159 0.985550 31.318165
6.240000 6.053998 0.756126 30.548230
6.250000 5.524211 0.594295 29.779386
6.260000 5.031219 0.490055 29.018100
6.270000 4.577103 0.433932 28.268940
6.280000 4.162786 0.417283 27.534963
6.290000 3.788235 0.432469 26.818068
6.300000 3.452659 0.472918 26.119303
6.310000 3.154685 0.533123 25.439116
6.320000 2.892529 0.608580 24.777558
6.330000 2.664134 0.695704 24.134427
6.340000 2.467291 0.791731 23.509377
6.350000 2.299735 0.894610 22.901995
6.360000 2.159222 1.002905 22.311849
6.370000 2.043591 1.115696 21.738521
6.380000 1.950801 1.232498 21.181628
6.390000 1.878971 1.353186 20.640828
6.400000 1.826392 1.477930 20.115832
6.410000 1.791546 1.607147 19.606403
6.420000 1.773106 1.741451 19.112358
6.430000 1.769941 1.881623 18.633573
6.440000 1.781109 2.028587 18.169982
6.450000 1.805857 2.183385 17.721580
6.460000 1.843609 2.347164 17.288434
6.470000 1.893965 2.521172 16.870682
6.480000 1.956686 2.706746 16.468547
6.490000 2.031692 2.905313 16.082348
6.500000 2.119054 3.118390 15.712513
6.510000 2.218987 3.347584 15.359593
6.520000 2.331847 3.594597 15.024286
6.530000 2.458122 3.861225 14.707459
6.540000 2.598432 4.149360 14.410174
6.550000 2.753525 4.460989 14.133721
6.560000 2.924272 4.798190 13.879657
6.570000 3.111663 5.163126 13.649845
6.580000 3.316810 5.558023 13.446508
6.590000 3.540931 5.985154 13.272283
6.600000 3.785353 6.446801 13.130286
6.610000 4.051498 6.945204 13.024180
